InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
4692,PIMIENTO VERDE x kg,0.34,16/11/2020,1.07,482,Ecuador
4692,ACEITE PALMA DE ORO FUNDA 1Lt,3,16/11/2020,1.45,482,Ecuador
4692,PULPA DE GUANABANA FRUGO 500g,1,16/11/2020,2.525,482,Ecuador
4692,MANZANA VERDE x kg,0.7,16/11/2020,1.82,482,Ecuador
4692,TOMATE RIÑON x kg,0.77,16/11/2020,0.8,482,Ecuador
4692,MANGO TOMY x Kg,1.15,16/11/2020,0.96,482,Ecuador
4692,AGUACATE x kg,0.69,16/11/2020,1.89,482,Ecuador
4692,PAPA SUPER CHOLA LAVADA C x kg,2.12,16/11/2020,0.6,482,Ecuador
4692,AJO SECO x kg,0.26,16/11/2020,3.79,482,Ecuador
4692,PLATANO MADURO x kg,1.44,16/11/2020,0.68,482,Ecuador
4692,MANZANILLA x ATADO ± 300gr,2,16/11/2020,0.35,482,Ecuador
4692,FRESCOS,1,16/11/2020,0.7,482,Ecuador
4692,MIX DE LEGUMBRES x Kg,0.33,16/11/2020,3.43,482,Ecuador
4692,CUCHARA SOPERA BLANCA x50,2,16/11/2020,1.15,482,Ecuador
4692,SERVILLETA FAMILIA NORMAL x100,1,16/11/2020,0.85,482,Ecuador
4692,VINAGRE EL SABOR 500ml,2,16/11/2020,1,482,Ecuador
4692,ALCOHOL PARACELSO CON ATOMIZADOR 500ml ,1,16/11/2020,2.5,482,Ecuador
4694,GRANADILLA COLOMBIANA x Kg,0.54,16/11/2020,1.99,357,Ecuador
4694,CEBOLLA PERLA PELADA GS x kg,0.99,16/11/2020,0.95,357,Ecuador
4694,CEBOLLA ROJA PELADA GS x kg,0.82,16/11/2020,0.84,357,Ecuador
4694,FREJOL BLANCO DESVAINADO x Kg,0.54,16/11/2020,2.29,357,Ecuador
4694,TOMATE RIÑON x kg,1.33,16/11/2020,0.8,357,Ecuador
4694,MANZANA ROYAL x kg,0.7,16/11/2020,1.79,357,Ecuador
4696,PIMIENTO ROJO x kg,0.13,16/11/2020,1.59,65,Ecuador
4699,CHIFLES TORTOLINES CERVECERO 45g,3,16/11/2020,0.43,66,Ecuador
4699,CHIFLES TORTOLINES NATURAL 45g,3,16/11/2020,0.4018,66,Ecuador
4699,GRANOLA ALINTEG 350g,2,16/11/2020,1.78,66,Ecuador
4701,QUESO NANDITO 250g,1,16/11/2020,2.1,223,Ecuador
4703,MANZANA VERDE x kg,0.57,16/11/2020,1.7472,655,Ecuador
4703,UVA ROSADA CON PEPA FUNDA  x kg,0.37,16/11/2020,4.752,655,Ecuador
4703,MANZANA ROYAL x kg,0.55,16/11/2020,1.7184,655,Ecuador
4703,BANANO FILIPINO(GUINEO 5-7) x kg,2.28,16/11/2020,0.4992,655,Ecuador
4703,PAN MANITOS MINI EL HORNO,1,16/11/2020,1.248,655,Ecuador
4703,MANDARINA x Kg,0.51,16/11/2020,1.1616,655,Ecuador
4705,QUESO SUPREMO 500g,1,16/11/2020,2.88,449,Ecuador
4705,DESODORANTE DOVE CLEAR TONE AER 150ml,1,16/11/2020,4.18,449,Ecuador
4706,CARNE FILETEADA DE RES x kg,0.87,16/11/2020,7.85,797,Ecuador
4708,POLLO PELADO CON MENUDENCIA x kg,2.635,16/11/2020,3,168,Ecuador
4708,POLLO PELADO CON MENUDENCIA x kg,2.62,16/11/2020,3,168,Ecuador
4708,MANDARINA INJERTA x Kg,1.96,16/11/2020,0.72,168,Ecuador
4708,PAPAYA CUBANA x kg,1.79,16/11/2020,0.94,168,Ecuador
4708,BROCOLI x kg,0.58,16/11/2020,1.3,168,Ecuador
4710,PERNIL PIGGIS 100GR,1,16/11/2020,0.95,151,Ecuador
4710,UVILLA ENVACE 250 GR,1,16/11/2020,1,151,Ecuador
4710,CUARTO DE POLLO PLATO x kg,0.385,16/11/2020,3.54,151,Ecuador
4710,CHAMPIÑONES GUIPI REBANADO 100g,1,16/11/2020,1.09,151,Ecuador
4710,TALLARIN DON VITTORIO #87 400g,1,16/11/2020,1.64,151,Ecuador
4710,CHIA GS 200g,1,16/11/2020,1,151,Ecuador
4710,OREGANO HOJA SECO NATURAL 50g,1,16/11/2020,0.52,151,Ecuador
4710,TOMATE RIÑON x kg,0.45,16/11/2020,0.8,151,Ecuador
4710,AGUACATE x kg,0.65,16/11/2020,1.89,151,Ecuador
4710,CEBOLLA PERLA PELADA GS x kg,0.52,16/11/2020,0.95,151,Ecuador
4710,CREMA DE LECHE NUTRI UHT TETRAFINO 100ml,2,16/11/2020,0.49,151,Ecuador
4710,GALLETA LA UNIVERSAL DE VAINILLA TACO 126g ,1,16/11/2020,0.35,151,Ecuador
4710,PLATANO MADURO x kg,0.68,16/11/2020,0.68,151,Ecuador
4710,QUESO MOZZARELLA KIOSKO 200g,1,16/11/2020,2.3,151,Ecuador
4710,DURAZNO x Kg,0.66,16/11/2020,3.22,151,Ecuador
4710,BROCOLI x kg,0.34,16/11/2020,1.3,151,Ecuador
4710,SUAVITEL DULCE PLACERES 430ml,1,16/11/2020,1.13,151,Ecuador
4710,ARANDANOS TARRINA 125g,1,16/11/2020,1.35,151,Ecuador
4710,DETERGENTE DEJA FLORAL 2kg,1,16/11/2020,4.92,151,Ecuador
4714,LENTEJA SECA 500g,1,16/11/2020,0.91,277,Ecuador
4715,MANZANILLA x ATADO ± 300gr,1,16/11/2020,0.35,57,Ecuador
4715,PROMOCION,1,16/11/2020,1,57,Ecuador
4715,CAFE NESCAFE TRADICIONAL 200g,1,16/11/2020,7.94,57,Ecuador
4715,CONSERVA DE DURAZNO DOS CABALLO 820g,1,16/11/2020,2.1,57,Ecuador
4715,GELATINA ROYAL UVA 400g,1,16/11/2020,2.83,57,Ecuador
4715,GELATINA ROYAL DE FRESA 400g,1,16/11/2020,2.83,57,Ecuador
4715,MERMELADA DE GUAYABA SNOB 290g,1,16/11/2020,2.125,57,Ecuador
4715,AGUACATE x kg,0.49,16/11/2020,1.89,57,Ecuador
4715,CEBOLLA ROJA PELADA GS x kg,0.24,16/11/2020,0.84,57,Ecuador
4718,CHOCOLISTO 400g,1,16/11/2020,3.05,86,Ecuador
4719,PAPA SUPER CHOLA 2DA LAVADA MALLA x kg,2.27,16/11/2020,0.65,772,Ecuador
4719,PLATANO MADURO x kg,1.55,16/11/2020,0.68,772,Ecuador
4719,SIROPE DE CHOCOLATE GUSTADINA 230g,1,16/11/2020,1,772,Ecuador
4721,HUEVO CUBANO x15,1,16/11/2020,1.75,87,Ecuador
4721,AGUACATE x kg,0.245,16/11/2020,1.89,87,Ecuador
4723,PAN BRIOCHE MINI EL HORNO,1,16/11/2020,1.3,175,Ecuador
4727,HARINA SUPER 4 1000g,1,17/11/2020,1.06,761,Ecuador
4727,HORCHATA DEL AUSTRO 30g,1,17/11/2020,0.55,761,Ecuador
4727,SERVILLETA FAMILIA NORMAL x100,1,17/11/2020,0.85,761,Ecuador
4727,TRUCHA PLATO x kg,0.425,17/11/2020,6.24,761,Ecuador
4729,ACEITE LA FAVORITA ORIGINAL 1Lt,2,17/11/2020,1.8432,635,Ecuador
4729,ATUN REAL ACEITE 140g,3,17/11/2020,1.1616,635,Ecuador
4729,CANGUIL AMERICANO 500g,2,17/11/2020,0.6432,635,Ecuador
4729,YOGURT LA HACIENDA FRUTILLA 2Lt,1,17/11/2020,3.3216,635,Ecuador
4729,LENTEJA SECA 500g,1,17/11/2020,0.8736,635,Ecuador
4729,CEREAL MC DOUGAL ARROZ CROCANTE 180g,1,17/11/2020,1.6128,635,Ecuador
4729,CHOCOLATE EN BOLA FATIMA 400g,1,17/11/2020,3,635,Ecuador
4729,MERMELADA DE GUAYABA GUSTADINA 270g,1,17/11/2020,1.4592,635,Ecuador
4729,SAL CRISAL 2kg,1,17/11/2020,0.816,635,Ecuador
4729,CEBOLLA PERLA PELADA GS x kg,0.29,17/11/2020,0.9504,635,Ecuador
4729,CEBOLLA ROJA PELADA GS x kg,0.73,17/11/2020,0.7776,635,Ecuador
4729,PLATANO MADURO x kg,2,17/11/2020,0.6528,635,Ecuador
4729,PAPEL HIGIENICO INDUSTRIAL SANTA LUCIA 185mts,2,17/11/2020,1.6704,635,Ecuador
4731,GUAYABA ROSADA FUNDA x Kg,0.575,17/11/2020,1.58,785,Ecuador
4731,YUCA PELADA x kg,0.51,17/11/2020,0.79,785,Ecuador
4731,GUAYABA ROSADA FUNDA x Kg,0.585,17/11/2020,1.58,785,Ecuador
4731,ACELGA ATADO ± 300g,1,17/11/2020,0.33,785,Ecuador
4731,ESPINACA ATADO ± 300gr,1,17/11/2020,0.33,785,Ecuador
4731,PAN INTEGRAL TRIGUEÑO EL HORNO 650g,1,17/11/2020,1.75,785,Ecuador
4731,CHAMPIÑONES GUIPI REBANADO 100g,1,17/11/2020,1.09,785,Ecuador
4733,PERA x Kg,1.23,17/11/2020,2.17,778,Ecuador
4733,TE CALIENTE LIMON  LEGZ 100g,1,17/11/2020,0.8339,778,Ecuador
4733,YUCA TROCEADA AL VACIO x kg,0.465,17/11/2020,1.26,778,Ecuador
4734,AGUA DASANI S/G 1.2Lt,1,17/11/2020,0.5022,428,Ecuador
4736,PAPEL HIGIENICO FAMILIA ACOLCH ROJO X 12UND,1,17/11/2020,9.81,219,Ecuador
4736,TE HORCHATA SANGAY x25,1,17/11/2020,1.53,219,Ecuador
4736,PERA x Kg,1,17/11/2020,2.17,219,Ecuador
4736,CULANTRO ATADO ± 200gr,1,17/11/2020,0.33,219,Ecuador
4736,ESPINACA ATADO ± 300gr,1,17/11/2020,0.33,219,Ecuador
4736,UVA VERDE SIN PEPA FUNDA  x kg,0.475,17/11/2020,5.47,219,Ecuador
4736,COL MORADA REPOLLO x kg,1.48,17/11/2020,0.53,219,Ecuador
4736,GUAYABA ROSADA FUNDA x Kg,0.6,17/11/2020,1.58,219,Ecuador
4738,MIEL DE ABEJA DELICIA 250g,1,17/11/2020,2.6,395,Ecuador
4738,LECHE NUTRI c13 ENTERA FUNDA 1Lt,3,17/11/2020,0.9,395,Ecuador
4738,JAMON SANDUCHERO ITALIANA 85GR,4,17/11/2020,0.8,395,Ecuador
4738,ACEITE ESPAÑOLA DE OLIVA EXTRA VIRGEN 250ml,1,17/11/2020,3.5,395,Ecuador
4740,LECHE NUTRI c13 ENTERA FUNDA 1Lt x12,3,17/11/2020,10.46,30,Ecuador
4742,MUSLOS DE POLLO PLATO x kg,0.495,17/11/2020,4.18,753,Ecuador
4743,CHOCOLATE NOGGY X1,2,17/11/2020,0.085,772,Ecuador
4743,PAN SUPAN BLANCO,1,17/11/2020,1.7,772,Ecuador
4743,PATATAS PALITOS  120g,1,17/11/2020,0.97,772,Ecuador
4743,ACEITE  VIVI GIRASOL 500ml,1,17/11/2020,1.35,772,Ecuador
4743,JAMON SANDUCHERO ITALIANA 85GR,1,17/11/2020,0.8,772,Ecuador
4743,COL MORADA REPOLLO x kg,0.6,17/11/2020,0.53,772,Ecuador
4743,JABON DOVE x3 CARE KARITE VAINILLA,1,17/11/2020,3.25,772,Ecuador
4745,AGUACATE x kg,1,17/11/2020,1.7577,310,Ecuador
4745,CEREAL NESTLE CHOCAPIC 800g,1,17/11/2020,5.9055,310,Ecuador
4745,PASTA MACARONI & CHEESE TOSCANA 240g,1,17/11/2020,2.2878,310,Ecuador
4745,JAMON SANDUCHERO ITALIANA EMP 10x10 450g,1,17/11/2020,3.534,310,Ecuador
4745,LECHE NUTRI c21 SEMIDESCREMADA 1Lt x12,1,17/11/2020,10.3788,310,Ecuador
4745,"ALCOHOL PARACELSO 3,85LT",1,17/11/2020,8.184,310,Ecuador
4745,PAPAYA HAWAIANA x kg,0.69,17/11/2020,0.8184,310,Ecuador
4745,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),0.91,17/11/2020,1.0137,310,Ecuador
4745,PIMIENTO ROJO x kg,0.1,17/11/2020,1.1625,310,Ecuador
4745,CARNE FILETEADA DE CERDO x kg,0.5,17/11/2020,6.4542,310,Ecuador
4747,TRIDENT ,1,17/11/2020,0.083,746,Ecuador
4748,HABA TIERNA DESVAINADA x Kg,0.68,17/11/2020,1.7205,641,Ecuador
4750,CARNE PURA DE CERDO x kg,0.765,17/11/2020,6.55,220,Ecuador
4750,POLLO PELADO CON MENUDENCIA x kg,2.225,17/11/2020,3,220,Ecuador
4750,CEBOLLA PERLA PELADA GS x kg,0.52,17/11/2020,0.99,220,Ecuador
4750,MELLOCO PINTADO AL VACIO x kg,0.575,17/11/2020,1.7,220,Ecuador
4750,CEREAL MC DOUGAL ARROZ CROCANTE FRESA 180g,1,17/11/2020,1.68,220,Ecuador
4750,LECHE NUTRI DESLACTOSADA POLITILENO 900ml,3,17/11/2020,1,220,Ecuador
4750,YOGURTH LENUTRIT MORA  900g,2,17/11/2020,0.99,220,Ecuador
4750,MERMELADA PIÑA GUSTADINA SACHET 250g,1,17/11/2020,0.925,220,Ecuador
4750,TANGO CLASICO 25g x1,2,17/11/2020,0.25,220,Ecuador
4752,POLLO PELADO CON MENUDENCIA x kg,2.145,17/11/2020,3,623,Ecuador
4752,PEREJIL ATADO ± 300gr,1,17/11/2020,0.33,623,Ecuador
4752,PIMIENTO ROJO x kg,0.32,17/11/2020,1.25,623,Ecuador
4752,NABO (CHACRA) ATADO ± 350gr,1,17/11/2020,0.33,623,Ecuador
4753,CHAMPIÑONES GUIPI ENTEROS 400g,1,17/11/2020,3.99,364,Ecuador
4753,FRUTILLA ENVASE x Kg,0.555,17/11/2020,2.75,364,Ecuador
4753,MOTE PRECOCIDO AL VACIO x kg,0.555,17/11/2020,1.9642,364,Ecuador
4753,UVA ROSADA CON PEPA FUNDA  x kg,0.495,17/11/2020,4.95,364,Ecuador
4753,UVA ROSADA CON PEPA FUNDA  x kg,0.48,17/11/2020,4.95,364,Ecuador
4753,PAN INTEGRAL TRIGUEÑO EL HORNO 650g,1,17/11/2020,1.75,364,Ecuador
4753,MANDARINA x Kg,1.32,17/11/2020,1.21,364,Ecuador
4753,PLATANO MADURO x kg,3.86,17/11/2020,0.68,364,Ecuador
4753,BANANO FILIPINO(GUINEO 5-7) x kg,2.29,17/11/2020,0.52,364,Ecuador
4753,PIMIENTO VERDE x kg,0.12,17/11/2020,1.05,364,Ecuador
4753,REMOLACHA GS x kg,0.73,17/11/2020,0.84,364,Ecuador
4753,TOMATE RIÑON x kg,3.32,17/11/2020,0.8,364,Ecuador
4753,APIO ATADO ± 300gr,1,17/11/2020,0.33,364,Ecuador
4753,PEPINILLO x kg,1.65,17/11/2020,0.56,364,Ecuador
4753,COSTILLA DE RES x kg,1.565,17/11/2020,4.16,364,Ecuador
4755,NARANJA SIN PEPA x kg,0.44,17/11/2020,2.98,469,Ecuador
4755,AJO SECO x kg,0.2,17/11/2020,3.79,469,Ecuador
4755,MANZANA ROYAL x kg,0.6,17/11/2020,1.79,469,Ecuador
4755,TOMATE RIÑON x kg,0.92,17/11/2020,0.8,469,Ecuador
4755,LECHE CHOCOLATADA SEMI TONI 135ml,1,17/11/2020,0.491,469,Ecuador
4755,UVA NEGRA CON PEPA FUNDA x kg,0.53,17/11/2020,2.83,469,Ecuador
4755,PIMIENTO ROJO x kg,0.26,17/11/2020,1.25,469,Ecuador
4757,GUAYABA ROSADA FUNDA x Kg,0.55,17/11/2020,1.4694,772,Ecuador
4757,ACEITE LA FAVORITA ORIGINAL 1Lt,1,17/11/2020,1.7856,772,Ecuador
4757,SEPTIGEL PARACELSO 60ml,1,17/11/2020,0.558,772,Ecuador
4757,AGUA VIVANT 600ml,1,17/11/2020,0.3162,772,Ecuador
4757,ALCOHOL PARACELSO 120ml,1,17/11/2020,1.2555,772,Ecuador
4757,SHAMPOO RENCEL SABILA 1000ml,1,17/11/2020,2.2506,772,Ecuador
4759,ALCOHOL PARACELSO 120ml,1,17/11/2020,1.2555,428,Ecuador
4761,LECHE NUTRI c13 ENTERA FUNDA 1Lt,2,17/11/2020,0.855,402,Ecuador
4762,GRANADILLA COLOMBIANA x Kg,1.06,17/11/2020,1.99,51,Ecuador
4764,PAN YUCA MINI EL HORNO,2,17/11/2020,1.45,289,Ecuador
4765,ATUN VAN CAMPS FAMILIAR 354 GR,1,17/11/2020,3.09,757,Ecuador
4765,HUEVOS DE CAMPO 30UND,1,17/11/2020,4.5,757,Ecuador
4766,LECHE EN POLVO LA VAQUITA 1000g,1,17/11/2020,9.55,204,Ecuador
4768,YOGURT DULACS MORA 1.75g,1,17/11/2020,3.6763,517,Ecuador
4768,MAYONESA ALACENA 400g,1,17/11/2020,2.7257,517,Ecuador
4768,DORITO  PEPSICO LEMON REMIX 120g,1,17/11/2020,1.1689,517,Ecuador
4768,ALBAHACA DE SAL x Kg,0.13,17/11/2020,2.425,517,Ecuador
4768,FUNDA PARA BASURA HG 23X28,1,17/11/2020,0.4753,517,Ecuador
4769,k-CHITOS PICANTES 67g,1,17/11/2020,0.3007,749,Ecuador
4769,ACEITE LA FAVORITA 2Lt,1,17/11/2020,3.5599,749,Ecuador
4769,LECHE NUTRI DESCREMADA CARTON 1Lt,1,17/11/2020,1.4065,749,Ecuador
4769,SALCHICHA VIENESA ITALIANA 230gr,1,17/11/2020,0.873,749,Ecuador
4769,MANZANA VERDE x kg,0.57,17/11/2020,1.7654,749,Ecuador
4770,POLLO PELADO CON MENUDENCIA x kg,2.42,17/11/2020,3,801,Ecuador
4770,CEREAL MC DOUGAL ARROZ CROCANTE 180g,1,17/11/2020,1.68,801,Ecuador
4770,PALILLOS DE BAMBU REDONDOS DOBLE PUNTA,1,17/11/2020,0.3,801,Ecuador
4770,ACEITE JOHNS BABY ORIGINAL 50ml,1,17/11/2020,1.26,801,Ecuador
4771,TOALLA DURAMAX SCOTT  x2,1,17/11/2020,4.3684,260,Ecuador
4771,PAN BRAUN 9 CEREALES 500g,1,17/11/2020,2.75,260,Ecuador
4771,NACHOS TOP NACHOS 300g ,1,17/11/2020,2.45,260,Ecuador
4771,QUESO PARA NACHO NACHO CHEESE 150 GR ,1,17/11/2020,2.67,260,Ecuador
4771,CONSERVA DE DURAZNO DOS CABALLO 820g,1,17/11/2020,2.1,260,Ecuador
4771,ACEITUNA DESHUESADA DOY EXCELENCIA 190g DOY,1,17/11/2020,1.38,260,Ecuador
4771,TE HORCHATA ILE 37g,1,17/11/2020,1.2,260,Ecuador
4771,JABON LUX SUAVIDAD PETALOS 125g x3,1,17/11/2020,2.18,260,Ecuador
4771,COLGATE TRIPLE ACCION  EXTRA BLANCURA  60ml,1,17/11/2020,0.96,260,Ecuador
4771,VINO TAGUA MERLOT 750ml,1,17/11/2020,7.14,260,Ecuador
4771,JAMON SANDUCHERO ITALIANA EMP 10x10 450g,1,17/11/2020,3.8,260,Ecuador
4771,CALDO DE GALLINA MAGGI X12 120g,2,17/11/2020,2.1,260,Ecuador
4771,PALILLOS DE BAMBU REDONDOS DOBLE PUNTA,1,17/11/2020,0.3,260,Ecuador
4773,APLANCHADOS MISHKI,4,17/11/2020,1.116,29,Ecuador
4773,UVA NEGRA CON PEPA FUNDA x kg,0.5,17/11/2020,2.83,29,Ecuador
4773,LIMON SUTIL x kg,0.69,17/11/2020,1.29,29,Ecuador
4773,HUEVO CUBANO x15,1,17/11/2020,1.75,29,Ecuador
4773,MELCOCHA TRADICIONAL LAS HERRERIAS 100 GR ,1,17/11/2020,1.12,29,Ecuador
4773,MANDARINA INJERTA x Kg,5.05,17/11/2020,0.72,29,Ecuador
4777,AGUA IMPERIAL LIMONADA 1.5ml,1,17/11/2020,1.21,670,Ecuador
4777,CHICHARRON MISHKI 85g,1,17/11/2020,1.116,670,Ecuador
4777,TOSTITOS JALAPEÑO 150g,1,17/11/2020,1.2,670,Ecuador
4779,NECTAR PULP DURAZNO 145ML ,1,17/11/2020,0.1953,585,Ecuador
4782,GASEOSA PEPSI 1LT,1,17/11/2020,0.4185,428,Ecuador
4784,GALLETA CHIPS AHOY 45g,1,17/11/2020,0.4148,428,Ecuador
4786,CHAMPIÑONES GUIPI REBANADO 100g,1,17/11/2020,1.09,770,Ecuador
4786,CORVINA DE ROCA FILETEADA EMP x kg,0.49,17/11/2020,10.4,770,Ecuador
4786,CREMA DE LECHE REY 450g,1,17/11/2020,2.03,770,Ecuador
4786,LECHE NUTRI DESCREMADA TETRAFINO 900ml,5,17/11/2020,1.05,770,Ecuador
4786,APANADURA GRILE 500g,1,17/11/2020,1.6,770,Ecuador
4786,TALLARIN #17 SUMESA 400g,1,17/11/2020,1.46,770,Ecuador
4786,MANZANA ROYAL x kg,0.68,17/11/2020,1.79,770,Ecuador
4786,NARANJA x kg,1.2,17/11/2020,0.65,770,Ecuador
4786,SAL CRISAL 1kg,1,17/11/2020,0.55,770,Ecuador
4786,JAMON AMERICANO ITALIANA 135g,1,17/11/2020,0.89,770,Ecuador
4786,PLATANO VERDE x kg,2.75,17/11/2020,0.65,770,Ecuador
4786,YOGURT GRIEGO EL TOKTE NATURAL 150g,1,17/11/2020,1.65,770,Ecuador
4786,LAVAVAJILLA AXION AVENA 450g,1,17/11/2020,1.34,770,Ecuador
4786,CAMARON MEDIANO PELADO EMPACADO 36 x kg,0.46,17/11/2020,11.29,770,Ecuador
4786,LIMON SUTIL x kg,0.4,17/11/2020,1.29,770,Ecuador
4786,VIVANT LIPOTERMICA 500cc,1,17/11/2020,0.51,770,Ecuador
4789,SANDIA VERDE CLARA x Kg,3.79,17/11/2020,0.62,709,Ecuador
4789,PLATANO VERDE x kg,2.04,17/11/2020,0.65,709,Ecuador
4789,ARROZ OSITO GOURMET 2lb,3,17/11/2020,1.15,709,Ecuador
4789,CREMA DENTAL COLGATE TRIPLE ACCION 60ml,1,17/11/2020,1,709,Ecuador
4789,JABON LAVATODO ARCOIRIS FLORAL 245g,1,17/11/2020,0.5535,709,Ecuador
4789,LINAZA 200g,1,17/11/2020,0.38,709,Ecuador
4790,TANGO CLASICO 25g x1,2,17/11/2020,0.25,421,Ecuador
4792,PLATANO MADURO x kg,0.94,17/11/2020,0.68,778,Ecuador
4792,TOMATE RIÑON x kg,0.67,17/11/2020,0.8,778,Ecuador
4794,CHOCOLATE  NESTHE FAMILIAR 100g ,1,17/11/2020,1.28,772,Ecuador
4794,JAMON SANDUCHERO ITALIANA EMP 10x10 450g,1,17/11/2020,3.8,772,Ecuador
4794,CEREAL ARROZ CHICHITOS 150g,1,17/11/2020,1.5,772,Ecuador
4794,COSTILLA DE CERDO x kg,0.635,17/11/2020,6.59,772,Ecuador
4794,CARNE FILETEADA DE CERDO x kg,0.465,17/11/2020,6.94,772,Ecuador
4794,PEPINILLO x kg,0.3,17/11/2020,0.56,772,Ecuador
4794,ZAPALLO RODAJAS x kg,1.31,17/11/2020,0.81,772,Ecuador
4794,CEBOLLA PERLA PELADA GS x kg,1.06,17/11/2020,0.99,772,Ecuador
4794,CEBOLLA ROJA PELADA GS x kg,0.54,17/11/2020,0.81,772,Ecuador
4794,TOMATE RIÑON x kg,1.66,17/11/2020,0.8,772,Ecuador
4794,YUCA PELADA x kg,0.94,17/11/2020,0.79,772,Ecuador
4794,MELLOCO PINTADO AL VACIO x kg,0.55,17/11/2020,1.7,772,Ecuador
4794,ZUQUINI VERDE x kg,0.45,17/11/2020,0.74,772,Ecuador
4794,NABO (CHACRA) ATADO ± 350gr,1,17/11/2020,0.33,772,Ecuador
4794,MANZANA VERDE x kg,0.68,17/11/2020,1.82,772,Ecuador
4794,ARVEJA DESVAINADA x kg,0.36,17/11/2020,2.29,772,Ecuador
4794,FRUTILLA ENVASE x Kg,0.535,17/11/2020,2.75,772,Ecuador
4794,ARANDANOS TARRINA 125g,1,17/11/2020,1.35,772,Ecuador
4794,AGUACATE x kg,0.75,17/11/2020,1.89,772,Ecuador
4794,CEBOLLIN HOJA GS ATADO ± 250gr,1,17/11/2020,0.33,772,Ecuador
4796,PECHUGA POLLO PLATO x kg,0.715,17/11/2020,7.18,771,Ecuador
4796,PECHUGA POLLO PLATO x kg,0.835,17/11/2020,7.18,771,Ecuador
4797,LECHE ENTERA  REY 900ml,1,17/11/2020,0.85,677,Ecuador
4797,TALLARIN NUTRIGAL 400g,1,17/11/2020,0.85,677,Ecuador
4797,ANIS ESPAÑOL SOCAORG 80 g,1,17/11/2020,0.9,677,Ecuador
4799,MIX DE LEGUMBRES x Kg,0.34,17/11/2020,3.43,770,Ecuador
4799,TOMATE RIÑON x kg,0.2,17/11/2020,0.8,770,Ecuador
4801,ARVEJA DESVAINADA x kg,0.105,17/11/2020,2.1297,641,Ecuador
4801,ZANAHORIA x kg,0.1,17/11/2020,0.5115,641,Ecuador
4805,LENTEJA SECA 500g,2,17/11/2020,0.91,774,Ecuador
4805,COCOA UNIVERSAL 420g,1,17/11/2020,2.23,774,Ecuador
4805,PAN INTEGRAL MINI EL HORNO,2,17/11/2020,1.3,774,Ecuador
4805,TE CEREZA SALVAJE HORNIMANS x25,1,17/11/2020,1.9,774,Ecuador
4807,NARANJILLA FUNDA x kg,0.735,17/11/2020,1.4065,432,Ecuador
4807,FRUTILLA ENVASE x Kg,0.595,17/11/2020,2.6675,432,Ecuador
4807,PAN INTEGRAL SUPAN 600g,1,17/11/2020,1.8915,432,Ecuador
4807,LECHE ENTERA  REY 900ml,2,17/11/2020,0.8245,432,Ecuador
4807,CREMA DE LECHE REY 450g,1,17/11/2020,1.9691,432,Ecuador
4807,YOGURT BON YURT NEON 170g,1,17/11/2020,0.776,432,Ecuador
4807,YOGURT TONI BEBI  MORA 200g,1,17/11/2020,0.7275,432,Ecuador
4807,MANZANA ROYAL x kg,0.52,17/11/2020,1.7363,432,Ecuador
4807,PIMIENTO VERDE x kg,0.16,17/11/2020,1.0185,432,Ecuador
4808,ZAMBO x Kg,1.93,17/11/2020,1.08,30,Ecuador
4808,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),1.32,17/11/2020,1.11,30,Ecuador
4808,HABA TIERNA DESVAINADA x Kg,0.51,17/11/2020,1.85,30,Ecuador
4808,COMBO ATUN VAN CAMPS MEDIANO A/F 4x184g+80g,1,17/11/2020,5.85,30,Ecuador
4808,QUESO EL SALTO 500g,1,17/11/2020,2.99,30,Ecuador
4808,GASEOSA COCA 1.14ml ,1,17/11/2020,0.9821,30,Ecuador
4808,DURAZNO x Kg,0.48,17/11/2020,3.45,30,Ecuador
4808,BANANO FILIPINO(GUINEO 5-7) x kg,1.07,17/11/2020,0.52,30,Ecuador
4808,CAFE ALAMOR 400g,1,17/11/2020,2.9,30,Ecuador
4810,CALDO DE GALLINA RANCHERO x8  64g,1,17/11/2020,1.33,486,Ecuador
4812,BROWNIE SNACK 50g,1,17/11/2020,0.5,372,Ecuador
4812,MANZANA ROJA x kg,0.16,17/11/2020,1.85,372,Ecuador
4813,SAL CRISAL 2kg,1,17/11/2020,0.85,68,Ecuador
4813,POLLO PELADO CON MENUDENCIA x kg,2.29,17/11/2020,3,68,Ecuador
4813,AGUA DASANI S/G 1.2Lt,1,17/11/2020,0.54,68,Ecuador
4815,TOMATE DE ARBOL x kg (7 - 9 UNIDADES),1.45,17/11/2020,1.09,175,Ecuador
4815,PAN MANITOS MINI EL HORNO,1,17/11/2020,1.3,175,Ecuador
4815,LECHE NUTRI DESLACTOSADA POLITILENO 900ml,1,17/11/2020,1,175,Ecuador
4815,PAPA SUPER CHOLA LAVADA C x kg,1.69,17/11/2020,0.6,175,Ecuador
4817,CHOCOLATE MANICHO 28g,2,17/11/2020,0.4185,428,Ecuador
4819,CARNE FILETEADA DE RES x kg,0.795,17/11/2020,7.85,797,Ecuador
4819,PLATANO MADURO x kg,1.3,17/11/2020,0.68,797,Ecuador
4820,LECHE TONI ENTERA 750ml,1,17/11/2020,0.98,32,Ecuador
4820,PLATANO VERDE x kg,1.14,17/11/2020,0.65,32,Ecuador
